text,user,created_at,lang,geo
"""https://t.co/P6Qvi9KJzC""","{""created_at"": ""2011-10-19 11:45:14"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme3/bg.gif"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Santiago"", ""profile_link_color"": ""088253"", ""profile_sidebar_fill_color"": ""E3E2DE"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/3630708681/f388b021dab373bf6a646971e8368756_normal.jpeg"", ""lang"": ""pt"", ""statuses_count"": 10401, ""is_translator"": false, ""followers_count"": 157, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 25, ""utc_offset"": -10800, ""id_str"": ""393934629"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme3/bg.gif"", ""profile_sidebar_border_color"": ""D3D2CF"", ""default_profile_image"": false, ""description"": """", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/393934629/1368017181"", ""listed_count"": 1, ""has_extended_profile"": true, ""translator_type"": ""regular"", ""id"": 393934629, ""screen_name"": ""Ricardo_Saude"", ""profile_background_color"": ""EDECE9"", ""friends_count"": 157, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Santos Dumont, Aracaju"", ""profile_text_color"": ""634047"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/3630708681/f388b021dab373bf6a646971e8368756_normal.jpeg"", ""profile_background_tile"": false, ""name"": ""RicardoRRamos""}",2017-03-08 12:00:08,und,{'coordinates': {}}
"""Can you recommend anyone for this #job in #Beaufort, SC? https://t.co/JhyhQsI9Dz #Nursing #Hiring""","{""created_at"": ""2015-12-23 16:56:44"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Eastern Time (US & Canada)"", ""profile_link_color"": ""00AE9E"", ""profile_sidebar_fill_color"": ""000000"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/684082595705917440/lfrShlzL_normal.png"", ""lang"": ""en"", ""statuses_count"": 44, ""is_translator"": false, ""followers_count"": 38, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 23], ""display_url"": ""bmhsc.org/careers"", ""expanded_url"": ""http://www.bmhsc.org/careers"", ""url"": ""https://t.co/ki0kJ2FFEb""}]}}, ""favourites_count"": 0, ""utc_offset"": -18000, ""id_str"": ""4638006192"", ""profile_use_background_image"": false, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""000000"", ""default_profile_image"": false, ""description"": ""At Beaufort Memorial, we\u2019re proud of where we work\u2014and if you join our team, you\u2019ll be proud, too. #hiring"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/4638006192/1452006073"", ""listed_count"": 72, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 4638006192, ""screen_name"": ""BeaufortMemTeam"", ""profile_background_color"": ""000000"", ""friends_count"": 32, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Beaufort, SC"", ""profile_text_color"": ""000000"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/684082595705917440/lfrShlzL_normal.png"", ""url"": ""https://t.co/ki0kJ2FFEb"", ""profile_background_tile"": false, ""name"": ""Beaufort Mem Jobs""}",2017-03-08 12:00:08,en,"{'type': 'Point', 'coordinates': [32.417, -80.6876]}"
"""@realDonaldTumpr @seanhannity That social worker conversation was in lobby of large hospital. Not even the dignity of privacy! !!""","{""created_at"": ""2014-03-14 00:37:06"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": false, ""protected"": false, ""profile_link_color"": ""1DA1F2"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/657262012875960320/_kSCxdeh_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 32032, ""is_translator"": false, ""followers_count"": 134, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 4483, ""id_str"": ""2388078979"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""Physics, Math, Artificial Intelligence"", ""listed_count"": 22, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 2388078979, ""screen_name"": ""N0rthernJudy"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 2, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/657262012875960320/_kSCxdeh_normal.jpg"", ""profile_background_tile"": false, ""name"": ""Northern Judy""}",2017-03-08 12:00:08,en,{'coordinates': {}}
"""RT @HasrulRizwan: Selamat Hari Wanita buat semua wanita. Terutamanya Nursajat, yang baru dapat pengiktirafan jadi wanita dari Hospital KPJ.\u2026""","{""created_at"": ""2013-01-02 10:50:10"", ""profile_background_image_url"": ""http://pbs.twimg.com/profile_background_images/827004632/fbe06b909cffb4326d6a48801e6cb4af.jpeg"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Kuala Lumpur"", ""profile_link_color"": ""7F48C3"", ""profile_sidebar_fill_color"": ""F1C357"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/814154690229174272/QttydEhC_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 16599, ""is_translator"": false, ""followers_count"": 318, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 1099, ""utc_offset"": 28800, ""id_str"": ""1054681189"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://pbs.twimg.com/profile_background_images/827004632/fbe06b909cffb4326d6a48801e6cb4af.jpeg"", ""profile_sidebar_border_color"": ""FFFFFF"", ""default_profile_image"": false, ""description"": ""\ud83d\udd27\ud83d\udd29\ud83d\udee0\ud83c\udfce"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/1054681189/1474853790"", ""listed_count"": 1, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 1054681189, ""screen_name"": ""farris_azman"", ""profile_background_color"": ""FFCA15"", ""friends_count"": 202, ""contributors_enabled"": false, ""verified"": false, ""location"": ""puchong"", ""profile_text_color"": ""6E6160"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/814154690229174272/QttydEhC_normal.jpg"", ""profile_background_tile"": true, ""name"": ""farris""}",2017-03-08 12:00:08,in,{'coordinates': {}}
"""RT @ABC: Afghan security forces responding after gunmen storm military hospital in area close to the U.S. Embassy in Kabul. https://t.co/LT\u2026""","{""created_at"": ""2009-06-04 00:39:38"", ""profile_background_image_url"": ""http://pbs.twimg.com/profile_background_images/869851298/58ce8093c3a673cc0ea4351d275e5724.jpeg"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Eastern Time (US & Canada)"", ""profile_link_color"": ""2FC2EF"", ""profile_sidebar_fill_color"": ""252429"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/834544325665099777/rDpcv5MV_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 19424, ""is_translator"": false, ""followers_count"": 4166, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 23], ""display_url"": ""cchs.gwu.edu/james-gordon-m\u2026"", ""expanded_url"": ""https://cchs.gwu.edu/james-gordon-meek"", ""url"": ""https://t.co/tNXoAuavf1""}]}}, ""favourites_count"": 1896, ""utc_offset"": -18000, ""id_str"": ""44478236"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://pbs.twimg.com/profile_background_images/869851298/58ce8093c3a673cc0ea4351d275e5724.jpeg"", ""profile_sidebar_border_color"": ""FFFFFF"", ""default_profile_image"": false, ""description"": ""ABC News Investigative Reporter. Artist, photodog, war writer. CCHS Senior Fellow. Former CT Advisor, Homeland Sec Cmte; ex-NYDN. IG: @meekwire"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/44478236/1449884098"", ""listed_count"": 298, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 44478236, ""screen_name"": ""meekwire"", ""profile_background_color"": ""1A1B1F"", ""friends_count"": 1199, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Washington, D.C."", ""profile_text_color"": ""666666"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/834544325665099777/rDpcv5MV_normal.jpg"", ""url"": ""https://t.co/tNXoAuavf1"", ""profile_background_tile"": false, ""name"": ""James Gordon Meek""}",2017-03-08 12:00:07,en,{'coordinates': {}}
"""Medico Legal Lecture at Pulse Hospital\nAdv. Dr. Arun Mishra\nCall - +91-9323446163\nEmail -... https://t.co/3oXd1xyvxC""","{""created_at"": ""2014-04-14 07:29:41"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": false, ""protected"": false, ""time_zone"": ""New Delhi"", ""profile_link_color"": ""1DA1F2"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/722363186121277441/7Fornm5z_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 432, ""is_translator"": false, ""followers_count"": 406, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 10, ""utc_offset"": 19800, ""id_str"": ""2443370156"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": """", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/2443370156/1461059815"", ""listed_count"": 1, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 2443370156, ""screen_name"": ""DoctorsRiskMLS"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 480, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/722363186121277441/7Fornm5z_normal.jpg"", ""profile_background_tile"": false, ""name"": ""Medico Legal Forum""}",2017-03-08 12:00:07,en,{'coordinates': {}}
"""RT @CHENCHA_MUU: Aquel q tenga duda de cu\u00e1n grande es una mujer, los invit\u00f3 a que se paren frente al hospital pediatrico par de horas y obs\u2026""","{""created_at"": ""2013-06-16 13:43:00"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": true, ""protected"": false, ""profile_link_color"": ""1DA1F2"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/378800000026457159/af70514074bd4227802ca6edae344b4f_normal.jpeg"", ""lang"": ""en"", ""statuses_count"": 17949, ""is_translator"": false, ""followers_count"": 289, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 43, ""id_str"": ""1522004665"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": """", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/1522004665/1371848386"", ""listed_count"": 2, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 1522004665, ""screen_name"": ""Amigadeamigos"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 163, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/378800000026457159/af70514074bd4227802ca6edae344b4f_normal.jpeg"", ""profile_background_tile"": false, ""name"": ""Kelly""}",2017-03-08 12:00:06,es,{'coordinates': {}}
"""Patient is first in region to join international research trial: The Norfolk and Norwich University hospital has\u2026 https://t.co/gMvjmxkIM8""","{""created_at"": ""2014-10-14 13:04:44"", ""profile_background_image_url"": ""http://pbs.twimg.com/profile_background_images/522851883707150336/15Zg2X09.jpeg"", ""geo_enabled"": false, ""protected"": false, ""profile_link_color"": ""0084B4"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/522852210091118592/XrmRyxDR_normal.jpeg"", ""lang"": ""en"", ""statuses_count"": 38846, ""is_translator"": false, ""followers_count"": 626, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 23], ""display_url"": ""tbnn.it/norwich"", ""expanded_url"": ""http://tbnn.it/norwich"", ""url"": ""https://t.co/mtJr5Vz73Z""}]}}, ""favourites_count"": 0, ""id_str"": ""2855439842"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://pbs.twimg.com/profile_background_images/522851883707150336/15Zg2X09.jpeg"", ""profile_sidebar_border_color"": ""FFFFFF"", ""default_profile_image"": false, ""description"": ""Curating the best media feeds in Norwich. Part of the 400-city The Breaking News Network, the largest community news network supporting the social good"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/2855439842/1413492616"", ""listed_count"": 24, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 2855439842, ""screen_name"": ""norwichjournal"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 119, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Norwich, UK"", ""profile_text_color"": ""333333"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/522852210091118592/XrmRyxDR_normal.jpeg"", ""url"": ""https://t.co/mtJr5Vz73Z"", ""profile_background_tile"": false, ""name"": ""Norwich Journal""}",2017-03-08 12:00:06,en,{'coordinates': {}}
"""$150m to finance hospital https://t.co/VFkmo4W78x""","{""created_at"": ""2010-02-02 18:35:50"", ""profile_background_image_url"": ""http://pbs.twimg.com/profile_background_images/467428915183489024/d6bIJFVP.jpeg"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Central Time (US & Canada)"", ""profile_link_color"": ""000034"", ""profile_sidebar_fill_color"": ""FFF7CC"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/815311678988398593/q2CT36Kq_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 40375, ""is_translator"": false, ""followers_count"": 11709, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 22], ""display_url"": ""nationnews.com"", ""expanded_url"": ""http://www.nationnews.com"", ""url"": ""http://t.co/I8KN7MbCPF""}]}}, ""favourites_count"": 405, ""utc_offset"": -21600, ""id_str"": ""110758650"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://pbs.twimg.com/profile_background_images/467428915183489024/d6bIJFVP.jpeg"", ""profile_sidebar_border_color"": ""FFFFFF"", ""default_profile_image"": false, ""description"": ""Barbados' leading newspaper. Breaking news alerts and the most discussed stories in Barbados and around the world. Your news, your time, your way."", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/110758650/1483220167"", ""listed_count"": 213, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 110758650, ""screen_name"": ""NationBarbados"", ""profile_background_color"": ""B82B32"", ""friends_count"": 375, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Barbados"", ""profile_text_color"": ""0C3E53"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/815311678988398593/q2CT36Kq_normal.jpg"", ""url"": ""http://t.co/I8KN7MbCPF"", ""profile_background_tile"": false, ""name"": ""NationBarbados""}",2017-03-08 12:00:06,en,{'coordinates': {}}
"""It's a hospital day. My 1st appointment is running late. Looking around the waiting room &amp; feeling far too young to be here #breastcancer""","{""created_at"": ""2013-01-25 10:56:41"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": false, ""protected"": false, ""time_zone"": ""Casablanca"", ""profile_link_color"": ""1DA1F2"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/798543168467824641/XR1zstss_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 35396, ""is_translator"": false, ""followers_count"": 1591, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 30982, ""utc_offset"": 0, ""id_str"": ""1118906641"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""Living life a day at a time. Tweeting and retweeting about issues I'm interested in at the moment, mostly related to breast cancer and social justice ..."", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/1118906641/1444935823"", ""listed_count"": 62, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 1118906641, ""screen_name"": ""welliesnseaweed"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 1227, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/798543168467824641/XR1zstss_normal.jpg"", ""profile_background_tile"": false, ""name"": ""Welliesandseaweed""}",2017-03-08 12:00:04,en,{'coordinates': {}}
